@RELATION ../FichierARFF

@ATTRIBUTE NbPixelsNoirs numeric
@ATTRIBUTE NbPixelsNoirs_1 numeric
@ATTRIBUTE NbPixelsNoirs_2 numeric
@ATTRIBUTE NbPixelsNoirs_3 numeric
@ATTRIBUTE NbPixelsNoirs_4 numeric
@ATTRIBUTE NbPixelsNoirs_5 numeric
@ATTRIBUTE NbPixelsNoirs_6 numeric
@ATTRIBUTE NbPixelsNoirs_7 numeric
@ATTRIBUTE NbPixelsNoirs_8 numeric
@ATTRIBUTE NbPixelsNoirs_9 numeric
@ATTRIBUTE Hauteur numeric
@ATTRIBUTE Largeur numeric
@ATTRIBUTE Air numeric
@ATTRIBUTE barycentreX numeric
@ATTRIBUTE barycentreY numeric
@ATTRIBUTE barycentreX_1 numeric
@ATTRIBUTE barycentreY_1 numeric
@ATTRIBUTE barycentreX_2 numeric
@ATTRIBUTE barycentreY_2 numeric
@ATTRIBUTE barycentreX_3 numeric
@ATTRIBUTE barycentreY_3 numeric
@ATTRIBUTE barycentreX_4 numeric
@ATTRIBUTE barycentreY_4 numeric
@ATTRIBUTE barycentreX_5 numeric
@ATTRIBUTE barycentreY_5 numeric
@ATTRIBUTE barycentreX_6 numeric
@ATTRIBUTE barycentreY_6 numeric
@ATTRIBUTE barycentreX_7 numeric
@ATTRIBUTE barycentreY_7 numeric
@ATTRIBUTE barycentreX_8 numeric
@ATTRIBUTE barycentreY_8 numeric
@ATTRIBUTE barycentreX_9 numeric
@ATTRIBUTE barycentreY_9 numeric
@ATTRIBUTE 1nbCercles numeric
@ATTRIBUTE 1CercleSize numeric
@ATTRIBUTE 1CercleX numeric
@ATTRIBUTE 1CercleY numeric
@ATTRIBUTE 2nbCercles numeric
@ATTRIBUTE 2CercleSize numeric
@ATTRIBUTE 2CercleX numeric
@ATTRIBUTE 2CercleY numeric
@ATTRIBUTE 3nbCercles numeric
@ATTRIBUTE 3CercleSize numeric
@ATTRIBUTE 3CercleX numeric
@ATTRIBUTE 3CercleY numeric
@ATTRIBUTE 4nbCercles numeric
@ATTRIBUTE 4CercleSize numeric
@ATTRIBUTE 4CercleX numeric
@ATTRIBUTE 4CercleY numeric
@ATTRIBUTE 5nbCercles numeric
@ATTRIBUTE 5CercleSize numeric
@ATTRIBUTE 5CercleX numeric
@ATTRIBUTE 5CercleY numeric
@ATTRIBUTE linesX_1 numeric
@ATTRIBUTE linesY_1 numeric
@ATTRIBUTE linesAngle_1 numeric
@ATTRIBUTE linesLength_1 numeric
@ATTRIBUTE linesX_2 numeric
@ATTRIBUTE linesY_2 numeric
@ATTRIBUTE linesAngle_2 numeric
@ATTRIBUTE linesLength_2 numeric
@ATTRIBUTE linesX_3 numeric
@ATTRIBUTE linesY_3 numeric
@ATTRIBUTE linesAngle_3 numeric
@ATTRIBUTE linesLength_3 numeric
@ATTRIBUTE linesX_4 numeric
@ATTRIBUTE linesY_4 numeric
@ATTRIBUTE linesAngle_4 numeric
@ATTRIBUTE linesLength_4 numeric
@ATTRIBUTE linesX_5 numeric
@ATTRIBUTE linesY_5 numeric
@ATTRIBUTE linesAngle_5 numeric
@ATTRIBUTE linesLength_5 numeric
@ATTRIBUTE linesX_6 numeric
@ATTRIBUTE linesY_6 numeric
@ATTRIBUTE linesAngle_6 numeric
@ATTRIBUTE linesLength_6 numeric
@ATTRIBUTE class {accident, bomb, car, casualty, electricity, fire, fireBrigade, flood, gas, injury, paramedics, person, police, roadBlock}

@DATA
8.19194,0.524076,0.619477,0.640346,0.289549,1.61622,0.781461,0.43265,0.272655,0.655253,-0.181494,-0.204351,1.0458,-0.179507,-0.158638,-0.261989,-0.237145,-0.224226,-0.228201,-0.268945,-0.25702,-0.25702,-0.260001,-0.260995,-0.244101,-0.265964,-0.260001,-0.24907,-0.25702,-0.28882,-0.244101,-0.247082,-0.25702,-0.295777,-0.274908,-0.173544,-0.187457,-0.29677,-0.306708,-0.306708,-0.306708,-0.295777,-0.274908,-0.173544,-0.187457,-0.295777,-0.274908,-0.173544,-0.187457,-0.29677,-0.306708,-0.306708,-0.306708,-0.287827,-0.172053,-0.295104,-0.129851,-0.18696,-0.141744,-0.295005,-0.156636,-0.0562802,-0.167085,-0.295144,-0.118488,-0.190935,-0.252051,-0.296583,-0.0954387,-0.174041,-0.150191,-0.296669,-0.169903,-0.172053,-0.086093,-0.296728,-0.0650109,paramedics
3.07677,0.104512,0.127129,0.147613,0.0306855,0.610201,0.109633,0.0865887,-0.0175363,0.171084,-0.160495,-0.173724,8.03999,-0.157934,-0.158788,-0.198048,-0.188233,-0.181405,-0.183966,-0.200609,-0.197621,-0.195488,-0.195914,-0.198902,-0.189513,-0.195914,-0.195914,-0.192074,-0.194207,-0.212131,-0.187806,-0.19122,-0.197621,-0.212984,-0.217252,-0.217252,-0.217252,-0.212984,-0.217252,-0.217252,-0.217252,-0.212984,-0.217252,-0.217252,-0.217252,-0.212984,-0.217252,-0.217252,-0.217252,-0.212984,-0.217252,-0.217252,-0.217252,-0.205729,-0.158788,-0.212237,-0.141837,-0.162629,-0.153454,-0.212371,-0.17466,-0.110353,-0.157081,-0.212297,-0.139524,-0.162415,-0.1925,-0.212941,-0.111329,-0.162629,-0.149186,-0.212973,-0.164319,-0.156868,-0.123795,-0.212962,-0.112569,paramedics
3.63775,0.139467,0.274903,0.179809,0.068867,0.525603,0.142828,0.192777,0.102006,0.159638,-0.178472,-0.189518,7.782,-0.172228,-0.173189,-0.214972,-0.205367,-0.200084,-0.205367,-0.217854,-0.215453,-0.213051,-0.215933,-0.214012,-0.209209,-0.213051,-0.21017,-0.207768,-0.214012,-0.229861,-0.21161,-0.214012,-0.214492,-0.232262,-0.199604,-0.19336,-0.176551,-0.232262,-0.199604,-0.19336,-0.176551,-0.232742,-0.237545,-0.237545,-0.237545,-0.232742,-0.237545,-0.237545,-0.237545,-0.232262,-0.199604,-0.19336,-0.176551,-0.226019,-0.172949,-0.231921,-0.157554,-0.17511,-0.168386,-0.231978,-0.187587,-0.120359,-0.174149,-0.231913,-0.140361,-0.170307,-0.212811,-0.232676,-0.117345,-0.176791,-0.166705,-0.232695,-0.168562,-0.177751,-0.131886,-0.232724,-0.131333,paramedics
3.37195,0.169281,0.162349,0.108881,0.0737302,0.499499,0.119278,0.16631,0.0356091,0.189579,-0.169849,-0.182721,7.91678,-0.162918,-0.165393,-0.212426,-0.196088,-0.193118,-0.200049,-0.208465,-0.213911,-0.209455,-0.203514,-0.213416,-0.203514,-0.20896,-0.20599,-0.205,-0.20698,-0.227773,-0.204505,-0.209455,-0.20995,-0.228763,-0.182721,-0.171829,-0.167869,-0.229258,-0.234209,-0.234209,-0.234209,-0.228763,-0.182721,-0.171829,-0.167869,-0.229258,-0.234209,-0.234209,-0.234209,-0.228763,-0.182721,-0.171829,-0.167869,-0.217129,-0.168611,-0.22845,-0.15931,-0.176533,-0.162918,-0.228487,-0.186679,-0.11143,-0.166878,-0.228412,-0.151262,-0.168859,-0.202029,-0.229194,-0.107425,-0.170592,-0.16069,-0.229195,-0.17086,-0.168859,-0.126529,-0.22922,-0.132926,paramedics
7.05923,0.569353,0.487541,3.71025,1.43906,1.39637,-0.314579,0.757878,0.578246,-0.202531,-0.138504,-0.0798122,1.64537,-0.133168,-0.133168,-0.230988,-0.319915,-0.282565,-0.282565,-0.293236,-0.211424,-0.286122,-0.230988,-0.282565,-0.275451,-0.282565,-0.282565,-0.286122,-0.305686,-0.291458,-0.296794,-0.282565,-0.282565,-0.353707,-0.245216,-0.182967,-0.238102,-0.353707,-0.245216,-0.182967,-0.238102,-0.355485,-0.373271,-0.373271,-0.373271,-0.353707,-0.245216,-0.182967,-0.238102,-0.355485,-0.373271,-0.373271,-0.373271,-0.292347,-0.237213,-0.352645,-0.161551,-0.144729,-0.198085,-0.353027,-0.194334,0.0233429,-0.227431,-0.352608,-0.134689,-0.138504,-0.329696,-0.355217,-0.0352845,-0.119829,-0.133168,-0.355325,-0.0394008,-0.373271,-0.373271,-0.373271,-0.373271,paramedics
7.33083,0.685397,-0.0235041,-0.01314,1.79642,1.36321,1.30102,1.86275,-0.0691059,-0.110562,-0.125072,0.0448987,2.74163,-0.106417,-0.0981253,-0.170674,-0.295042,-0.191402,-0.239076,-0.181038,-0.189329,-0.270169,-0.239076,-0.259805,-0.251513,-0.255659,-0.259805,-0.24944,-0.24944,-0.309552,-0.251513,-0.319916,-0.201766,-0.332353,-0.276387,-0.168601,-0.286751,-0.332353,-0.276387,-0.168601,-0.286751,-0.334426,-0.355154,-0.355154,-0.355154,-0.332353,-0.276387,-0.168601,-0.286751,-0.334426,-0.355154,-0.355154,-0.355154,-0.355154,-0.355154,-0.355154,-0.355154,-0.089834,-0.0618511,-0.331389,-0.0196791,-0.355154,-0.355154,-0.355154,-0.355154,-0.135436,-0.285715,-0.334305,-0.155863,-0.0753244,-0.0711787,-0.334246,-0.0472984,-0.355154,-0.355154,-0.355154,-0.355154,person
5.9719,0.458543,-0.00326668,1.77916,1.35381,1.16341,1.01623,1.72109,-0.205815,0.0818035,-0.217968,-0.146401,5.02128,-0.118044,-0.0653814,-0.255777,-0.289535,-0.259828,-0.281433,-0.289535,-0.289535,-0.297636,-0.290885,-0.296286,-0.288184,-0.251726,-0.309789,-0.297636,-0.242273,-0.335445,-0.282783,-0.323293,-0.27063,-0.343547,-0.315191,-0.190961,-0.301687,-0.343547,-0.315191,-0.190961,-0.301687,-0.344898,-0.358401,-0.358401,-0.358401,-0.343547,-0.315191,-0.190961,-0.301687,-0.344898,-0.358401,-0.358401,-0.358401,-0.358401,-0.358401,-0.358401,-0.358401,-0.194337,-0.163955,-0.342959,-0.15412,-0.358401,-0.358401,-0.358401,-0.358401,-0.217292,-0.257127,-0.344677,-0.228574,-0.190961,-0.168681,-0.344811,-0.155463,-0.128171,-0.0694324,-0.343998,-0.192001,person
4.86588,0.268635,-0.0712287,-0.135565,1.18193,0.945564,0.839269,1.22669,-0.258643,0.016884,-0.148152,-0.0432564,6.67918,-0.141159,-0.190111,-0.194307,-0.240461,-0.199901,-0.254447,-0.187314,-0.190111,-0.248853,-0.244657,-0.240461,-0.244657,-0.237664,-0.24186,-0.236265,-0.236265,-0.29221,-0.250251,-0.275426,-0.204097,-0.29221,-0.244657,-0.163537,-0.258643,-0.29221,-0.244657,-0.163537,-0.258643,-0.293608,-0.307595,-0.307595,-0.307595,-0.29221,-0.244657,-0.163537,-0.258643,-0.293608,-0.307595,-0.307595,-0.307595,-0.307595,-0.307595,-0.307595,-0.307595,-0.13067,-0.106194,-0.291458,-0.0836997,-0.307595,-0.307595,-0.307595,-0.307595,-0.307595,-0.307595,-0.307595,-0.307595,-0.137663,-0.134866,-0.293597,-0.121573,-0.0726273,0.00499576,-0.292782,-0.155513,person
5.55774,-0.0315403,-0.105205,0.861639,1.8116,1.17164,1.08724,0.777232,-0.180404,-0.0791152,-0.180404,-0.0499564,5.85316,-0.12669,-0.186542,-0.186542,-0.232582,-0.197285,-0.261741,-0.19882,-0.188077,-0.254068,-0.247929,-0.24486,-0.255603,-0.235652,-0.24486,-0.2909,-0.183473,-0.298573,-0.266345,-0.295504,-0.19882,-0.306247,-0.260207,-0.14971,-0.249464,-0.306247,-0.260207,-0.14971,-0.249464,-0.307781,-0.323128,-0.323128,-0.323128,-0.306247,-0.260207,-0.14971,-0.249464,-0.307781,-0.323128,-0.323128,-0.323128,-0.323128,-0.323128,-0.323128,-0.323128,-0.113645,-0.0952292,-0.305401,-0.0760001,-0.323128,-0.323128,-0.323128,-0.323128,-0.323128,-0.323128,-0.323128,-0.323128,-0.122853,-0.135131,-0.307668,-0.121573,-0.323128,-0.323128,-0.323128,-0.323128,person
6.15563,0.0465421,-0.110972,0.0449978,1.73442,1.30666,1.09509,1.89656,-0.090897,-0.0862642,-0.192818,-0.0723659,4.98277,-0.132592,-0.182008,-0.18973,-0.248411,-0.198995,-0.253044,-0.197451,-0.205172,-0.257677,-0.246867,-0.2515,-0.253044,-0.248411,-0.268487,-0.246867,-0.246867,-0.294739,-0.2515,-0.297828,-0.228336,-0.308637,-0.27312,-0.141858,-0.257677,-0.308637,-0.27312,-0.141858,-0.257677,-0.310182,-0.325624,-0.325624,-0.325624,-0.308637,-0.27312,-0.141858,-0.257677,-0.310182,-0.325624,-0.325624,-0.325624,-0.325624,-0.325624,-0.325624,-0.325624,-0.117921,-0.104795,-0.308113,-0.0880606,-0.325624,-0.325624,-0.325624,-0.325624,-0.325624,-0.325624,-0.325624,-0.325624,-0.117921,-0.12101,-0.310121,-0.113909,-0.325624,-0.325624,-0.325624,-0.325624,person
7.81581,-0.0190888,0.0910895,0.167602,1.92892,1.79273,1.81263,-0.175175,0.0620147,-0.182826,-0.182826,-0.0910107,1.36503,-0.0435728,-0.110904,-0.164463,-0.216492,-0.175175,-0.228734,-0.169054,-0.195068,-0.26699,-0.242506,-0.185886,-0.230264,-0.227203,-0.230264,-0.283823,-0.233324,-0.27005,-0.253218,-0.280762,-0.165993,-0.283823,-0.218022,-0.123146,-0.262399,-0.283823,-0.218022,-0.123146,-0.262399,-0.285353,-0.300656,-0.300656,-0.300656,-0.283823,-0.218022,-0.123146,-0.262399,-0.285353,-0.300656,-0.300656,-0.300656,-0.300656,-0.300656,-0.300656,-0.300656,-0.109374,-0.0825943,-0.282842,-0.0720979,-0.300656,-0.300656,-0.300656,-0.300656,-0.300656,-0.300656,-0.300656,-0.300656,-0.0833595,-0.0994271,-0.280884,-0.109747,-0.0818292,0.0490075,-0.284374,-0.12896,person
7.68355,1.15973,-0.0365702,0.0718903,1.96914,2.0436,1.46893,0.101029,0.0233259,-0.089991,-0.198452,-0.0867534,1.43655,-0.161219,0.0524645,-0.232447,-0.232447,-0.177407,-0.221115,-0.177407,-0.203308,-0.229209,-0.195214,-0.229209,-0.222734,-0.28263,-0.229209,-0.293961,-0.242159,-0.285867,-0.208164,-0.292343,-0.177407,-0.297199,-0.258348,-0.0851346,-0.259966,-0.298818,-0.315006,-0.315006,-0.315006,-0.297199,-0.258348,-0.0851346,-0.259966,-0.297199,-0.258348,-0.0851346,-0.259966,-0.298818,-0.315006,-0.315006,-0.315006,-0.315006,-0.315006,-0.315006,-0.315006,-0.0770405,-0.0657089,-0.296361,-0.0556509,-0.315006,-0.315006,-0.315006,-0.315006,-0.315006,-0.315006,-0.315006,-0.315006,-0.0964663,-0.0843252,-0.298725,-0.100998,-0.315006,-0.315006,-0.315006,-0.315006,person
7.48327,0.0549449,-0.066499,0.118558,1.87227,1.92431,1.69878,1.42986,-0.060716,1.33734,-0.215412,-0.119992,1.47974,-0.14457,-0.133004,-0.205292,-0.26746,-0.203846,-0.260231,-0.208184,-0.212521,-0.251557,-0.251557,-0.261677,-0.258785,-0.258785,-0.254448,-0.253002,-0.253002,-0.299267,-0.261677,-0.253002,-0.253002,-0.310833,-0.261677,-0.156136,-0.286255,-0.310833,-0.261677,-0.156136,-0.286255,-0.312278,-0.326736,-0.326736,-0.326736,-0.310833,-0.261677,-0.156136,-0.286255,-0.312278,-0.326736,-0.326736,-0.326736,-0.326736,-0.326736,-0.326736,-0.326736,-0.135896,-0.0751736,-0.310352,-0.0920667,-0.326736,-0.326736,-0.326736,-0.326736,-0.326736,-0.326736,-0.326736,-0.326736,-0.12939,-0.14457,-0.312255,-0.134426,-0.326736,-0.326736,-0.326736,-0.326736,person
7.32429,0.0114079,0.0528826,0.115095,1.68373,1.61263,1.65114,2.72208,0.251369,-0.28484,-0.179672,-0.102647,1.70595,-0.232997,-0.136716,-0.206334,-0.238921,-0.195966,-0.262621,-0.207815,-0.210778,-0.244846,-0.250771,-0.26114,-0.258178,-0.255215,-0.256696,-0.29669,-0.197447,-0.286321,-0.264103,-0.315946,-0.203372,-0.314465,-0.299652,-0.138197,-0.275952,-0.315946,-0.330758,-0.330758,-0.330758,-0.314465,-0.299652,-0.138197,-0.275952,-0.314465,-0.299652,-0.138197,-0.275952,-0.315946,-0.330758,-0.330758,-0.330758,-0.330758,-0.330758,-0.330758,-0.330758,-0.119682,-0.0485823,-0.314258,-0.092588,-0.330758,-0.330758,-0.330758,-0.330758,-0.144122,-0.219665,-0.315835,-0.197114,-0.131532,-0.136716,-0.315873,-0.0742133,-0.330758,-0.330758,-0.330758,-0.330758,person
7.33618,-0.0306582,0.0754545,0.283319,1.71511,1.87356,1.29066,1.83867,0.149588,2.01019,-0.212358,-0.125142,1.48981,-0.209451,-0.0117614,-0.207997,-0.26178,-0.22108,-0.283584,-0.223987,-0.234162,-0.271956,-0.26178,-0.273409,-0.280677,-0.306842,-0.282131,-0.285038,-0.25742,-0.302481,-0.302481,-0.308296,-0.255966,-0.321378,-0.285038,-0.18474,-0.276316,-0.321378,-0.285038,-0.18474,-0.276316,-0.322831,-0.337367,-0.337367,-0.337367,-0.321378,-0.285038,-0.18474,-0.276316,-0.322831,-0.337367,-0.337367,-0.337367,-0.337367,-0.337367,-0.337367,-0.337367,-0.146219,-0.071359,-0.321019,-0.0897793,-0.337367,-0.337367,-0.337367,-0.337367,-0.337367,-0.337367,-0.337367,-0.337367,-0.141132,-0.17093,-0.318598,-0.122905,-0.337367,-0.337367,-0.337367,-0.337367,person
7.57759,-0.230153,-0.142118,-0.0658211,2.43633,2.41286,1.35252,-0.261455,-0.0892971,1.06885,-0.192983,-0.0756028,0.78812,-0.0286507,0.135682,-0.142118,-0.181245,-0.1519,-0.208634,-0.155813,-0.1519,-0.155813,-0.206677,-0.226241,-0.230153,-0.192983,-0.18907,-0.220372,-0.220372,-0.284931,-0.220372,-0.281018,-0.146031,-0.298625,-0.24776,-0.0892971,-0.237979,-0.298625,-0.24776,-0.0892971,-0.237979,-0.300582,-0.320145,-0.320145,-0.320145,-0.298625,-0.24776,-0.0892971,-0.237979,-0.300582,-0.320145,-0.320145,-0.320145,-0.320145,-0.320145,-0.320145,-0.320145,-0.0726683,-0.00419649,-0.29708,-0.00584264,-0.320145,-0.320145,-0.320145,-0.320145,-0.320145,-0.320145,-0.320145,-0.320145,-0.0521267,-0.0501704,-0.30038,-0.0724354,-0.320145,-0.320145,-0.320145,-0.320145,person
6.8398,2.85292,-0.122342,0.252853,2.0885,1.65194,1.03655,2.11655,0.091554,1.69753,-0.232797,-0.157407,0.599119,-0.111823,0.00915139,-0.267862,-0.252082,-0.245069,-0.287147,-0.238056,-0.23981,-0.29416,-0.266108,-0.283641,-0.290654,-0.257342,-0.281888,-0.280134,-0.280134,-0.323965,-0.322212,-0.280134,-0.280134,-0.350264,-0.329225,-0.16442,-0.30468,-0.350264,-0.329225,-0.16442,-0.30468,-0.352017,-0.36955,-0.36955,-0.36955,-0.350264,-0.329225,-0.16442,-0.30468,-0.352017,-0.36955,-0.36955,-0.36955,-0.36955,-0.36955,-0.36955,-0.36955,-0.130232,-0.0469525,-0.349831,-0.104189,-0.36955,-0.36955,-0.36955,-0.36955,-0.36955,-0.36955,-0.36955,-0.36955,-0.124095,-0.158284,-0.35174,-0.0963498,-0.36955,-0.36955,-0.36955,-0.36955,person
7.49957,1.1903,1.56092,-0.0767279,1.67944,2.48534,1.3713,0.425342,-0.0961212,-0.287899,-0.212481,-0.0810375,0.788427,-0.00561935,0.130133,-0.246958,-0.246958,-0.175849,-0.180159,-0.175849,-0.171539,-0.175849,-0.173694,-0.234029,-0.257732,-0.186623,-0.229719,-0.322376,-0.253422,-0.318066,-0.234029,-0.335305,-0.180159,-0.33315,-0.294363,-0.0724183,-0.244803,-0.335305,-0.356853,-0.356853,-0.356853,-0.33315,-0.294363,-0.0724183,-0.244803,-0.33315,-0.294363,-0.0724183,-0.244803,-0.335305,-0.356853,-0.356853,-0.356853,-0.356853,-0.356853,-0.356853,-0.356853,-0.0896568,0.0708763,-0.330522,-0.00776705,-0.356853,-0.356853,-0.356853,-0.356853,-0.356853,-0.356853,-0.356853,-0.356853,-0.0400962,-0.0519477,-0.335236,-0.13265,-0.356853,-0.356853,-0.356853,-0.356853,person
6.69637,0.265032,-0.0275247,0.255225,1.78665,1.4565,0.779865,2.5826,0.0492918,1.85203,-0.239996,-0.172986,3.16853,-0.151739,-0.0095464,-0.233458,-0.269415,-0.246533,-0.295565,-0.253071,-0.25634,-0.298834,-0.295565,-0.2972,-0.292296,-0.287393,-0.280856,-0.298834,-0.225286,-0.329887,-0.300468,-0.290662,-0.290662,-0.356038,-0.32335,-0.163179,-0.313544,-0.357672,-0.374016,-0.374016,-0.374016,-0.356038,-0.32335,-0.163179,-0.313544,-0.356038,-0.32335,-0.163179,-0.313544,-0.357672,-0.374016,-0.374016,-0.374016,-0.224469,-0.0275247,-0.354007,-0.16113,-0.17462,-0.141932,-0.354789,-0.121119,-0.374016,-0.374016,-0.374016,-0.374016,-0.374016,-0.374016,-0.374016,-0.374016,-0.149287,-0.161545,-0.357588,-0.104004,-0.374016,-0.374016,-0.374016,-0.374016,person
7.58541,-0.182593,-0.161347,0.307977,1.56337,2.35524,1.02259,0.273212,0.112908,2.21038,-0.180661,-0.0898865,0.826552,-0.0647786,0.10132,-0.161347,-0.184524,-0.171004,-0.232808,-0.190318,-0.211563,-0.194181,-0.17873,-0.248259,-0.250191,-0.227014,-0.22122,-0.306201,-0.244397,-0.288818,-0.23474,-0.304269,-0.163279,-0.315858,-0.252122,-0.0705728,-0.255985,-0.317789,-0.337103,-0.337103,-0.337103,-0.315858,-0.252122,-0.0705728,-0.255985,-0.315858,-0.252122,-0.0705728,-0.255985,-0.317789,-0.337103,-0.337103,-0.337103,-0.337103,-0.337103,-0.337103,-0.337103,-0.0831267,0.0395157,-0.315214,-0.0634258,-0.337103,-0.337103,-0.337103,-0.337103,-0.337103,-0.337103,-0.337103,-0.337103,-0.0570531,-0.0754012,-0.317746,-0.0589196,-0.337103,-0.337103,-0.337103,-0.337103,person
7.34033,1.42092,-0.275316,-0.0313367,2.40071,2.12769,1.55453,0.530203,-0.0235913,-0.25208,-0.17269,-0.0119732,1.78786,-0.0565091,-0.0816816,-0.149454,-0.298552,-0.141708,-0.257889,-0.15139,-0.157199,-0.217226,-0.226907,-0.223035,-0.23078,-0.170753,-0.246271,-0.296616,-0.147517,-0.28887,-0.277252,-0.296616,-0.205608,-0.298552,-0.317916,-0.317916,-0.317916,-0.298552,-0.317916,-0.317916,-0.317916,-0.298552,-0.317916,-0.317916,-0.317916,-0.298552,-0.317916,-0.317916,-0.317916,-0.298552,-0.317916,-0.317916,-0.317916,-0.317916,-0.317916,-0.317916,-0.317916,-0.0536046,-0.100077,-0.295163,0.0774478,-0.317916,-0.317916,-0.317916,-0.317916,-0.317916,-0.317916,-0.317916,-0.317916,-0.0477956,-0.109759,-0.298346,-0.0979746,-0.317916,-0.317916,-0.317916,-0.317916,person
7.27325,1.14507,-0.206174,0.00255392,1.36478,1.87378,1.83533,0.291844,0.035511,-0.0999792,-0.182372,-0.037727,3.01996,-0.0670221,-0.00110798,-0.154908,-0.154908,-0.15857,-0.226315,-0.165893,-0.169555,-0.191527,-0.165893,-0.21716,-0.229977,-0.228146,-0.235469,-0.292229,-0.257441,-0.290398,-0.240962,-0.29406,-0.164062,-0.303215,-0.321524,-0.321524,-0.321524,-0.303215,-0.321524,-0.321524,-0.321524,-0.303215,-0.321524,-0.321524,-0.321524,-0.303215,-0.321524,-0.321524,-0.321524,-0.303215,-0.321524,-0.321524,-0.321524,-0.321524,-0.321524,-0.321524,-0.321524,-0.0349805,-0.115542,-0.300032,0.0775612,-0.321524,-0.321524,-0.321524,-0.321524,-0.321524,-0.321524,-0.321524,-0.321524,-0.0679376,-0.0807543,-0.302997,-0.102227,-0.321524,-0.321524,-0.321524,-0.321524,person
7.1398,1.00336,1.12935,-0.0684812,1.75222,1.97404,1.51266,0.108975,-0.0773541,0.0344435,-0.19625,-0.048961,3.04854,-0.0631575,-0.132366,-0.174955,-0.21577,-0.237065,-0.237065,-0.173181,-0.178504,-0.206897,-0.242389,-0.222868,-0.244163,-0.233516,-0.25836,-0.299175,-0.269007,-0.299175,-0.276105,-0.300949,-0.205123,-0.309822,-0.327568,-0.327568,-0.327568,-0.309822,-0.327568,-0.327568,-0.327568,-0.309822,-0.327568,-0.327568,-0.327568,-0.309822,-0.327568,-0.327568,-0.327568,-0.309822,-0.327568,-0.327568,-0.327568,-0.327568,-0.327568,-0.327568,-0.327568,-0.0711431,-0.142126,-0.306897,0.0266253,-0.327568,-0.327568,-0.327568,-0.327568,-0.327568,-0.327568,-0.327568,-0.327568,-0.0729176,-0.120831,-0.309501,-0.142053,-0.327568,-0.327568,-0.327568,-0.327568,person
6.50888,0.538948,0.629206,-0.193862,1.68007,1.75099,1.88208,-0.00474979,-0.292716,0.792531,-0.180968,0.0446773,4.27284,-0.0584749,0.0274853,-0.157329,-0.191713,-0.159478,-0.163776,-0.157329,-0.163776,-0.21965,-0.161627,-0.228246,-0.249736,-0.24114,-0.232544,-0.320653,-0.26263,-0.3271,-0.26263,-0.238991,-0.238991,-0.3271,-0.34859,-0.34859,-0.34859,-0.3271,-0.34859,-0.34859,-0.34859,-0.3271,-0.34859,-0.34859,-0.34859,-0.3271,-0.34859,-0.34859,-0.34859,-0.3271,-0.34859,-0.34859,-0.34859,-0.34859,-0.34859,-0.34859,-0.34859,-0.0520279,-0.0477299,-0.323438,0.0242338,-0.34859,-0.34859,-0.34859,-0.34859,-0.34859,-0.34859,-0.34859,-0.34859,-0.0520279,-0.0681454,-0.32082,-0.137829,-0.34859,-0.34859,-0.34859,-0.34859,person
6.84176,1.0799,0.683332,0.0389025,2.3952,1.71442,1.27984,-0.194084,0.0289882,-0.248612,-0.187474,-0.0519785,3.63284,-0.0866786,-0.0437166,-0.172603,-0.225479,-0.165993,-0.165993,-0.172603,-0.17756,-0.210607,-0.174255,-0.228784,-0.228784,-0.222174,-0.248612,-0.294879,-0.256874,-0.288269,-0.248612,-0.294879,-0.20565,-0.296531,-0.313055,-0.313055,-0.313055,-0.296531,-0.313055,-0.313055,-0.313055,-0.296531,-0.313055,-0.313055,-0.313055,-0.296531,-0.313055,-0.313055,-0.313055,-0.296531,-0.313055,-0.313055,-0.313055,-0.313055,-0.313055,-0.313055,-0.313055,-0.0833738,-0.128814,-0.293617,0.0453524,-0.313055,-0.313055,-0.313055,-0.313055,-0.313055,-0.313055,-0.313055,-0.313055,-0.313055,-0.313055,-0.313055,-0.313055,-0.313055,-0.313055,-0.313055,-0.313055,person
6.00854,-0.274049,-0.128074,-0.128074,1.7781,1.24806,1.59812,1.35152,-0.111067,0.994374,-0.225863,-0.120988,5.06821,-0.157836,-0.203187,-0.214525,-0.271215,-0.22728,-0.224446,-0.223029,-0.228698,-0.275466,-0.26838,-0.249956,-0.214525,-0.26838,-0.279718,-0.271215,-0.271215,-0.315149,-0.24287,-0.303811,-0.218777,-0.327904,-0.281135,-0.174843,-0.274049,-0.327904,-0.281135,-0.174843,-0.274049,-0.329321,-0.343494,-0.343494,-0.343494,-0.327904,-0.281135,-0.174843,-0.274049,-0.329321,-0.343494,-0.343494,-0.343494,-0.343494,-0.343494,-0.343494,-0.343494,-0.136578,-0.0586297,-0.327587,-0.154478,-0.343494,-0.343494,-0.343494,-0.343494,-0.343494,-0.343494,-0.343494,-0.343494,-0.152876,-0.111776,-0.329135,-0.144917,-0.166339,-0.06359,-0.326007,-0.141898,person
